city,area,beds,bathrooms,balconies,furnishing,area_rate,rent
0,-0.7152085015004174,1,1,0,1,-0.28440878109880263,7000.0
2,-0.13058363176818905,2,2,3,2,-0.4438633371086712,16000.0
2,0.23689485777778307,3,3,0,1,-0.47285507456501097,21336.0
4,-0.464654985900891,1,1,0,2,-0.1104583563607642,22000.0
4,-0.0888247125016013,3,2,2,0,-0.13945009381710394,38000.0
1,-0.35608179580776284,2,2,2,2,0.33891357421250173,48000.0
0,0.02308919113285384,3,3,2,1,0.20845075565897292,70000.0
4,-0.42289606663430324,2,2,0,2,-0.4003757309241616,12000.0
0,1.5481249227486382,3,3,2,1,0.09248380583361397,160000.0
1,-0.29761930883454,2,2,0,0,0.8027813735139376,77000.0
3,2.103518548994255,5,5,0,1,4.136831180993008,1210000.0
0,0.19680629528185883,3,2,0,1,-0.18293770000161355,47000.0
4,-0.464654985900891,1,1,0,2,-0.4003757309241616,11000.0
3,-0.5899317437006542,1,1,0,2,-0.2554170436424629,12000.0
3,-0.5857558517739954,1,1,0,2,-0.4438633371086712,7000.0
3,0.829871511363329,4,3,0,1,-0.4148715996523315,40000.0
0,0.1199698838313374,2,2,0,0,-0.08146661890442447,52000.0
3,-0.3978407150743506,2,2,0,1,-0.5163426807495206,7500.0
4,-0.3811371473677155,1,1,0,1,-0.3278963872833123,16000.0
4,-0.42289606663430324,1,1,0,2,-0.5308385494776905,6500.0
0,-0.29761930883454,2,2,0,1,-0.18293770000161355,26000.0
0,-0.005306873968425824,2,2,0,0,-0.3278963872833123,28000.0
1,1.6650498966950837,4,5,0,2,4.9196080923141805,1200000.0
0,-0.1422761291628336,2,2,2,0,-0.19743356872978343,32000.0
4,-0.464654985900891,1,1,0,2,-0.4583592058368411,9000.0
3,0.7463536728301535,3,3,2,1,-0.37138399346782186,45000.0
1,-0.38948893122103306,2,2,0,0,0.44038465530969084,50000.0
2,-0.13058363176818905,2,2,0,0,-0.4583592058368411,15000.0
4,-0.0888247125016013,2,2,0,1,-0.4293674683805013,18000.0
4,-0.28926752498122243,2,2,2,2,-0.2699129123706328,22000.0
0,-0.49806212131416117,2,2,0,2,-0.2699129123706328,15000.0
4,-0.0888247125016013,2,2,0,2,-0.5453344182058603,10000.0
3,-0.5064139051674788,1,1,0,2,-0.4003757309241616,10000.0
2,-0.08130810703361552,3,4,2,1,-0.2554170436424629,30000.0
3,0.20348772236451287,3,2,0,1,-0.5598302869340301,12000.0
1,-0.3477300119544453,2,2,0,2,-0.3278963872833123,17000.0
1,-0.5690522840673603,1,1,0,1,0.8172772422421075,44000.0
2,-0.4479514181942559,2,2,0,0,-0.3134005185551424,15000.0
3,0.07821096456474966,3,2,2,2,-0.47285507456501097,18000.0
1,-0.06794525286830744,3,3,0,1,0.5853433425913895,90001.0
1,-0.3393782281011277,2,2,0,0,0.03450033092093449,35000.0
2,-0.21410147030136453,2,2,2,1,-0.48735094329318085,12000.0
1,-0.0888247125016013,3,2,0,2,0.39689704912518126,75000.0
3,-0.5481728244340665,2,1,0,2,-0.4148715996523315,8500.0
4,-0.464654985900891,1,1,0,2,-0.4583592058368411,9000.0
3,-0.6734495822338297,1,1,0,0,-0.0669707501762546,13000.0
4,-0.37278536351439795,1,1,0,2,-0.38587986219599174,14000.0
1,-0.25586038956795226,2,2,0,1,0.09248380583361397,43000.0
1,-0.29761930883454,2,2,0,2,0.4693763927660306,60000.0
0,0.16172880309792514,2,1,0,1,-0.47285507456501097,20000.0
2,-0.02368079844572443,3,2,0,1,-0.4583592058368411,17000.0
0,0.4122823186974516,3,3,2,2,-0.0669707501762546,69000.0
2,-0.0888247125016013,2,2,0,0,-0.3278963872833123,25000.0
1,-0.464654985900891,1,1,0,0,-0.5888220243903699,4000.0
4,0.14502523539129003,3,3,2,1,-0.2989046498269725,35000.0
3,0.24524664163110063,3,3,2,1,0.09248380583361397,75000.0
4,0.3287644801642761,3,3,0,1,-0.47285507456501097,22000.0
3,0.24524664163110063,3,2,3,1,-0.2699129123706328,40000.0
0,0.036452045298161914,2,2,0,1,-0.12495422508893408,45000.0
3,-0.5481728244340665,1,1,0,0,0.02000446219276462,22000.0
2,0.07821096456474966,2,2,0,1,-0.5453344182058603,12000.0
3,1.330978542562382,4,5,2,1,0.4838722614942005,220000.00000000003
3,-0.2475086057146347,3,3,0,2,-0.356888124739652,18500.0
2,-0.7987263400335929,1,1,0,1,-0.2989046498269725,4000.0
4,-0.047065793235013566,2,2,0,2,-0.4438633371086712,18000.0
0,2.4167104434936633,4,5,4,1,-0.13945009381710394,150000.0
0,0.45404123796403933,3,3,0,1,-0.12495422508893408,65000.0
4,1.2057017847626186,5,3,2,2,0.1649631494744633,150000.0
2,0.2160153981444892,3,3,3,2,-0.5308385494776905,15000.0
3,0.7463536728301535,3,3,0,2,0.759293767329428,200000.0
0,0.07821096456474966,2,2,0,1,-0.4293674683805013,21000.0
3,0.5793179957638025,3,3,2,1,-0.2554170436424629,53500.0
0,-0.30597109268785755,2,2,0,2,-0.5308385494776905,8000.0
3,-0.5231174728741138,1,1,0,0,0.03450033092093449,24000.0
4,-0.2642121734212698,2,2,0,2,-0.4583592058368411,13000.0
1,-0.464654985900891,1,1,0,0,-0.13945009381710394,21000.0
0,-0.8404852593001806,1,1,0,2,-0.03797901271991486,4500.0
4,-0.25586038956795226,1,1,0,0,-0.2699129123706328,23000.0
3,0.3287644801642761,3,3,0,0,-0.00898727526357512,70000.0
3,-0.17234255103477678,2,1,2,2,-0.4003757309241616,18000.0
4,-0.42289606663430324,1,2,0,0,-0.2554170436424629,18000.0
1,-0.5648763921407015,1,1,0,0,0.28093009929982227,29000.0
3,-0.5899317437006542,1,1,0,2,-0.2554170436424629,12000.0
4,-0.17234255103477678,2,2,0,2,-0.4293674683805013,16000.0
0,-0.3811371473677155,1,1,0,1,-0.2699129123706328,19000.0
4,0.16172880309792514,3,3,2,2,-0.28440878109880263,36000.0
0,0.6210769150303903,3,3,2,0,-0.02348314399174499,85000.0
4,-0.30597109268785755,2,2,2,0,-0.19743356872978343,25000.0
0,0.7463536728301535,3,3,2,1,-0.2554170436424629,60000.0
1,-0.28425645466923194,1,2,0,0,0.1649631494744633,45000.0
1,-0.21410147030136453,2,2,0,2,0.9332441920674666,95000.0
3,-0.5899317437006542,1,1,0,2,-0.4293674683805013,7000.0
3,-0.3811371473677155,2,2,0,1,-0.4003757309241616,13000.0
0,1.9991212508277858,4,4,2,1,0.13597141201812357,200000.0
3,-0.3393782281011277,2,1,0,1,-0.5018468120213507,9000.0
0,1.602411517795202,3,4,2,2,0.3679053116688415,220000.00000000003
0,1.1639428654960309,3,3,0,1,-0.34239225601148215,60000.0
3,0.479096589523992,3,3,0,2,0.17945901820263319,100000.0
1,-0.42289606663430324,1,1,0,1,-0.08146661890442447,25000.0
4,-0.3811371473677155,1,1,0,2,-0.3278963872833123,16000.0
1,-0.5982835275539717,1,1,0,2,0.42588878658152096,30000.0
0,-0.0888247125016013,2,2,0,2,-0.2554170436424629,30000.0
0,-0.034538117455037244,2,2,2,1,-0.28440878109880263,30000.0
4,-0.047065793235013566,3,3,2,0,-0.13945009381710394,40000.0
4,0.4122823186974516,4,4,3,1,-0.28440878109880263,44000.0
3,-0.6149870952606068,1,1,0,1,-0.2554170436424629,11000.0
4,-0.11722077760288097,2,2,3,2,-0.1684418312734437,34500.0
1,0.3287644801642761,4,3,2,0,0.759293767329428,150000.0
2,-0.13058363176818905,2,2,0,2,-0.4438633371086712,16000.0
2,-0.3393782281011277,2,2,3,1,-0.2699129123706328,20000.0
0,-0.5481728244340665,1,1,0,1,-0.356888124739652,10500.0
3,0.28700556089768836,3,3,2,2,-0.37138399346782186,32000.0
4,-0.22245325415468206,2,2,2,2,-0.48735094329318085,12000.0
1,0.036452045298161914,3,3,0,2,1.2666491728153735,160000.0
1,0.182608262731219,3,3,0,1,1.4985830724660913,200000.0
4,-0.29761930883454,1,1,0,2,-0.5163426807495206,9000.0
4,-0.5573597866727158,1,2,0,2,0.1214755432899537,24500.0
1,0.48160212467998725,3,4,3,1,1.2956409102717132,230000.0
1,0.1199698838313374,3,3,0,2,1.5710624161069409,200000.0
4,-0.2642121734212698,2,2,0,2,-0.05247488144808473,35000.0
0,1.1472392977893957,3,3,0,1,-0.4003757309241616,50000.0
1,-0.1055282802082364,2,2,3,0,0.23744249311531268,63000.0
4,3.418924505891769,5,5,0,0,0.4983681302223703,430000.0
3,-0.5481728244340665,2,1,0,2,-0.34239225601148215,11000.0
3,0.07821096456474966,3,3,0,1,-0.38587986219599174,25000.0
4,-0.21410147030136453,2,2,0,2,-0.24092117491429305,26000.0
1,-0.518941580947455,1,1,0,0,0.3534094429406716,35000.0
1,-0.7360879611337113,1,1,0,0,0.4693763927660306,18000.0
1,-0.3811371473677155,2,2,0,2,0.759293767329428,65000.0
3,0.9551482691630923,4,4,0,2,-0.5453344182058603,22500.0
2,-0.0888247125016013,2,2,0,2,-0.6033178931185398,5500.0
2,-0.17234255103477678,1,2,3,2,-0.5308385494776905,10000.0
0,-0.0888247125016013,2,2,2,1,-0.47285507456501097,15000.0
3,-0.17234255103477678,2,2,0,0,-0.2119294374579533,30000.0
1,-0.17234255103477678,3,2,5,1,0.44038465530969084,70000.0
1,0.036452045298161914,3,3,0,0,2.3393434586999438,240000.0
3,-0.13058363176818905,2,2,0,1,-0.4293674683805013,17000.0
4,0.07821096456474966,3,2,0,2,-0.5018468120213507,16000.0
1,-0.17234255103477678,3,2,0,1,0.9187483233392966,100000.0
4,-0.464654985900891,1,1,2,0,-0.2699129123706328,16000.0
0,-0.5064139051674788,1,1,0,2,-0.4583592058368411,8000.0
3,0.5793179957638025,3,3,2,0,0.19395488693080307,110000.0
3,1.330978542562382,3,3,2,0,-0.0460322731244537,120000.0
3,0.036452045298161914,3,2,0,1,-0.2699129123706328,33000.0
2,-0.13058363176818905,3,3,0,1,-0.3134005185551424,25000.0
1,-0.29761930883454,2,2,3,2,0.860764848426617,80000.0
1,-0.464654985900891,2,2,0,2,0.8897565858829568,60000.0
3,0.662835834296978,3,3,3,1,0.03450033092093449,95000.0
0,-0.29761930883454,2,2,0,2,-0.356888124739652,17000.0
1,-0.5815799598473367,1,1,0,1,0.2229466243871428,26000.0
4,-0.42289606663430324,1,1,0,2,-0.1104583563607642,24000.0
4,0.1867841546578778,3,3,2,1,-0.13945009381710394,50000.0
1,-0.5490080028193982,1,2,0,0,0.44038465530969084,35000.0
4,-0.07462667995096148,2,2,0,0,-0.3134005185551424,26000.0
1,0.16172880309792514,3,3,0,0,1.1506822229900147,170000.0
2,-0.3811371473677155,1,2,2,1,-0.47285507456501097,10000.0
2,-0.0888247125016013,1,1,3,1,-0.5018468120213507,13000.0
3,-0.13058363176818905,2,2,2,0,-0.3134005185551424,25000.0
3,-0.3978407150743506,2,2,0,0,-0.3278963872833123,16000.0
2,0.07821096456474966,3,3,2,2,-0.5743261556622,9000.0
3,0.4122823186974516,3,3,4,2,-0.4003757309241616,32000.0
3,-0.743604566601697,3,3,0,0,7.702814888122795,130000.0
1,-0.42289606663430324,2,2,0,2,0.6433268175040691,55000.0
1,-0.7360879611337113,1,1,0,2,0.9187483233392966,25000.0
1,0.24524664163110063,4,3,0,0,0.5998392113195594,130000.0
1,-0.0888247125016013,3,3,0,0,0.8317731109702773,110000.0
0,-0.5064139051674788,1,2,0,2,-0.5453344182058603,5000.0
2,-0.05124168516167234,2,1,0,0,-0.2699129123706328,30000.0
4,0.1199698838313374,3,3,0,0,0.17945901820263319,75000.0
3,-0.6233388791139244,1,1,0,1,-0.4277568162995936,6500.0
3,-0.25586038956795226,2,1,0,2,-0.5163426807495206,10000.0
0,0.1199698838313374,4,2,2,1,-0.22642530618612317,40000.0
1,-0.29761930883454,2,2,3,2,0.3679053116688415,55000.0
4,-0.13977059400683836,2,2,3,0,-0.02348314399174499,43000.0
1,0.9551482691630923,4,5,0,0,3.4990129569535333,650000.0
0,-0.17234255103477678,3,2,0,1,-0.24092117491429305,28000.0
0,0.24524664163110063,3,3,0,0,0.19395488693080307,85000.0
4,-0.3143228765411751,2,2,0,1,-0.13945009381710394,28000.0
4,0.19513593851119532,4,4,3,1,-0.03797901271991486,60000.0
1,-0.32267466039449266,2,2,0,2,0.6143350800477293,65000.0
0,0.4122823186974516,3,3,3,2,-0.18293770000161355,56000.0
3,-0.3393782281011277,2,2,0,2,-0.38587986219599174,15000.0
1,-0.18236469165875785,2,2,0,1,0.5853433425913895,78500.0
0,0.16172880309792514,3,2,2,2,-0.18293770000161355,45000.0
1,-0.5857558517739954,2,2,0,2,-0.2554170436424629,12000.0
3,-0.5515135379753935,1,1,0,1,-0.28440878109880263,12500.0
3,0.24524664163110063,3,3,2,2,-0.0669707501762546,60000.0
3,-0.17234255103477678,2,2,0,0,-0.05247488144808473,40000.0
1,-0.005306873968425824,2,2,0,2,0.1649631494744633,65000.0
3,-0.4730067697542085,2,2,0,1,-0.4148715996523315,10500.0
4,-0.3393782281011277,2,2,0,1,-0.24092117491429305,22000.0
4,0.036452045298161914,3,3,2,0,-0.12495422508893408,45000.0
2,-0.17234255103477678,2,2,3,2,-0.5018468120213507,12000.0
4,-0.005306873968425824,3,3,2,2,-0.09596248763259434,45000.0
0,2.4167104434936633,5,5,4,2,-0.38587986219599174,85000.0
3,0.662835834296978,4,4,2,2,-0.08146661890442447,80000.0
4,-0.5899317437006542,1,1,0,2,-0.13945009381710394,15000.0
3,0.07821096456474966,2,2,0,0,0.5128639989505402,100000.0
4,-0.20574968644804698,2,2,2,2,-0.13945009381710394,33000.0
4,-0.12807809661219377,2,2,0,1,-0.24092117491429305,30000.0
4,-0.18570540520008486,2,2,0,0,-0.2699129123706328,26000.0
0,0.6294286988837078,3,3,0,2,-0.18293770000161355,65000.0
1,-0.25586038956795226,2,2,0,0,0.5853433425913895,70000.0
3,-0.17234255103477678,3,2,0,2,-0.4148715996523315,17500.0
4,-0.7569674207670052,1,1,0,1,-0.2554170436424629,6000.0
4,0.07821096456474966,3,3,0,1,-0.3278963872833123,30000.0
0,-0.13058363176818905,2,2,2,1,-0.37138399346782186,21000.0
2,-0.5064139051674788,1,1,0,2,-0.4583592058368411,8000.0
0,-0.17234255103477678,2,2,0,1,-0.34239225601148215,21500.0
1,-0.6383720900498959,1,2,0,2,0.6723185549604088,32000.0
4,-0.5147656890207962,1,1,2,1,-0.0669707501762546,21000.0
1,1.5397731388953206,3,4,0,2,2.2523682463309247,600000.0
0,0.1199698838313374,3,3,2,1,-0.34239225601148215,30000.0
0,0.46072266504669335,3,3,0,1,-0.1684418312734437,60000.0
1,-0.464654985900891,1,1,0,2,-0.5598302869340301,5000.0
0,-0.4020166070010094,1,1,0,2,-0.5453344182058603,6500.0
2,-0.0888247125016013,2,2,2,1,-0.356888124739652,23000.0
1,1.0804250269628555,4,4,2,0,4.745657667576142,900000.0
3,-0.25586038956795226,2,2,0,0,-0.2699129123706328,23000.0
3,-0.5105897970941374,1,1,0,1,-0.5453344182058603,5000.0
4,-0.2015737945213882,2,2,0,1,-0.2699129123706328,25000.0
4,-0.21410147030136453,2,2,2,0,-0.4293674683805013,15000.0
2,-0.0888247125016013,2,2,2,0,-0.4293674683805013,18000.0
1,-0.17818879973209906,2,2,0,1,2.469806277253473,200000.0
1,-0.7152085015004174,1,1,0,2,-0.1104583563607642,10000.0
4,-0.3602576877344216,2,2,2,0,-0.09596248763259434,28000.0
0,-0.36443357966108036,1,1,0,1,-0.03797901271991486,30000.0
3,-0.464654985900891,1,1,0,2,-0.3278963872833123,13500.0
4,-0.29761930883454,1,1,0,1,-0.5018468120213507,10000.0
4,-0.5481728244340665,1,1,3,0,0.1214755432899537,25000.0
3,-0.5481728244340665,1,1,0,1,-0.2989046498269725,12000.0
4,-0.20825522160404225,2,2,3,1,-0.2119294374579533,28000.0
2,-0.29761930883454,2,2,3,2,-0.4148715996523315,14000.0
0,3.6694780214912956,4,5,2,1,0.10697967456178384,300000.0
4,-0.07713221510695674,3,3,0,1,-0.2554170436424629,30000.0
1,-0.21410147030136453,2,2,0,2,0.02000446219276462,42000.0
3,0.07821096456474966,3,2,0,1,-0.3278963872833123,30000.0
2,-0.3393782281011277,2,2,2,2,-0.5453344182058603,7000.0
0,-0.09717649635491886,3,3,2,1,0.33891357421250173,70000.0
0,0.11579399190467862,2,2,2,1,-0.18293770000161355,44000.0
0,-0.17234255103477678,2,1,0,2,-0.4003757309241616,18000.0
4,0.16172880309792514,3,3,2,2,-0.13945009381710394,50000.0
3,-0.17234255103477678,2,2,0,0,-0.34239225601148215,22000.0
1,-0.5899317437006542,1,2,0,1,1.3101367789998832,55000.0
3,-0.7152085015004174,1,1,0,1,0.06349206837727422,13000.0
2,-0.11555042083221746,2,2,2,1,-0.5743261556622,7500.0
3,-0.17234255103477678,2,2,0,1,-0.4003757309241616,18000.0
1,-0.556524608287384,1,1,2,1,-0.1684418312734437,16000.0
1,-0.50223801324082,1,1,0,2,-0.4003757309241616,10000.0
4,-0.5481728244340665,1,1,0,1,0.1214755432899537,25000.0
0,-0.3811371473677155,2,1,0,1,-0.4583592058368411,10500.0
1,-0.7068567176470999,1,1,2,2,0.15046728074629345,15000.0
3,-0.42289606663430324,2,1,0,1,-0.4003757309241616,12000.0
0,-0.42289606663430324,1,1,0,2,-0.4293674683805013,11000.0
1,0.9133893498965044,4,4,0,0,1.2811450415435435,300000.0
3,-0.17234255103477678,2,1,0,1,-0.5598302869340301,8000.0
3,-0.17234255103477678,2,1,0,0,-0.4293674683805013,16500.0
4,0.3287644801642761,3,3,3,1,0.03450033092093449,75000.0
4,-0.5231174728741138,1,1,0,0,-0.08146661890442447,20000.0
0,0.5793179957638025,4,3,0,1,-0.4148715996523315,35000.0
3,-0.5064139051674788,1,1,0,2,-0.4438633371086712,8500.0
0,0.13082720284065022,2,2,0,2,-0.4293674683805013,23000.0
3,0.7463536728301535,4,3,3,1,-0.28440878109880263,55000.0
0,-0.5481728244340665,1,1,0,1,-0.37138399346782186,10000.0
3,0.9551482691630923,3,3,0,0,-0.2989046498269725,60000.0
1,-0.6567460145271946,1,2,2,1,0.1214755432899537,18000.0
3,-0.25586038956795226,2,1,2,1,-0.3278963872833123,20000.0
4,0.036452045298161914,3,2,2,0,-0.12495422508893408,45000.0
3,-0.5064139051674788,1,1,0,0,0.23744249311531268,32000.0
3,-0.29761930883454,2,1,0,0,-0.2699129123706328,22000.0
3,-0.25586038956795226,1,2,0,1,-0.13945009381710394,30000.0
3,-0.17234255103477678,2,2,2,1,-0.37138399346782186,20000.0
1,0.036452045298161914,2,3,0,2,1.0782028793491651,140000.0
0,0.7463536728301535,3,3,0,1,-0.37138399346782186,45000.0
4,-0.07546185833629322,3,3,0,2,-0.12495422508893408,40000.0
3,-0.25586038956795226,2,3,0,0,0.00550859346459475,38000.0
4,0.7463536728301535,4,4,0,2,0.39689704912518126,150000.0
0,0.99690718842968,3,3,0,1,-0.34239225601148215,55000.0
0,2.2914336856939,4,5,2,2,0.44038465530969084,300000.0
3,-0.5899317437006542,1,1,0,2,-0.4003757309241616,8000.0
2,1.5815320581619083,4,4,2,2,-0.5743261556622,24000.0
2,-0.005306873968425824,5,4,5,1,0.3679053116688415,80000.0
3,-0.6233388791139244,1,1,2,0,-0.0460322731244537,16000.0
0,0.22436718199780675,2,2,0,1,-0.2699129123706328,40000.0
4,3.1349638548789724,5,4,4,0,0.3534094429406716,350000.0
4,-0.5231174728741138,1,1,0,2,-0.4438633371086712,8000.0
2,-0.29761930883454,2,2,2,1,-0.2119294374579533,25000.0
3,-0.35608179580776284,2,2,0,2,-0.3278963872833123,17000.0
3,-0.29761930883454,2,2,0,0,-0.1104583563607642,30000.0
4,-0.21410147030136453,2,2,0,2,-0.2119294374579533,28000.0
0,0.20348772236451287,3,3,2,2,-0.37138399346782186,30000.0
4,-0.25586038956795226,2,2,0,2,-0.4148715996523315,15000.0
1,-0.48553444553418484,1,2,0,0,1.2376574353590337,70000.0
2,-0.25586038956795226,2,2,3,0,-0.3278963872833123,20000.0
0,0.01974847759152682,2,2,2,1,-0.08146661890442447,47000.0
3,0.07821096456474966,3,2,0,2,0.39689704912518126,90000.0
0,0.20348772236451287,3,2,2,0,-0.15394596254527382,50000.0
4,-0.17234255103477678,2,2,3,1,-0.4438633371086712,15000.0
1,-0.5648763921407015,2,2,0,2,2.179888902690075,85000.0
0,-0.5064139051674788,1,1,0,1,-0.37138399346782186,11000.0
4,-0.017834549748402147,2,2,0,2,-0.34239225601148215,26000.0
4,-0.16399076718145925,3,3,0,1,-0.13945009381710394,35000.0
4,-0.3393782281011277,1,1,0,2,-0.48735094329318085,9500.0
1,0.1199698838313374,3,3,0,0,-0.05247488144808473,55000.0
0,0.10493667289536582,2,2,0,1,-0.15394596254527382,46000.0
0,-0.29761930883454,2,2,0,2,-0.38587986219599174,16000.0
4,0.5793179957638025,3,3,2,0,0.1214755432899537,100000.0
3,0.5793179957638025,3,3,3,0,-0.3278963872833123,45000.0
4,-0.31849876846783387,2,2,2,1,-0.1684418312734437,26000.0
0,-0.047065793235013566,3,2,0,1,-0.1104583563607642,42000.0
2,0.5793179957638025,4,4,3,1,-0.1684418312734437,65000.0
4,0.5793179957638025,3,3,2,2,-0.5163426807495206,22000.0
3,0.7463536728301535,3,4,3,0,-0.18293770000161355,70000.0
0,0.32041269631095853,3,3,0,1,-0.0669707501762546,64000.0
0,-0.0980116747402506,2,2,0,1,-0.1684418312734437,35500.0
4,-0.13559470208017957,2,2,0,0,-0.19743356872978343,32000.0
3,-0.31181734138517986,2,2,0,0,-0.19743356872978343,25000.0
1,-0.3310264442478102,2,2,2,1,0.8462689796984472,75000.0
1,-0.3393782281011277,1,1,0,1,-0.24092117491429305,22000.0
0,1.1221839462294432,3,4,0,1,-0.18293770000161355,85000.0
4,2.4167104434936633,4,4,2,1,0.2229466243871428,250000.0
1,-0.5064139051674788,1,2,0,2,0.759293767329428,50000.0
3,-0.5064139051674788,2,1,0,1,-0.4583592058368411,8000.0
3,0.20348772236451287,3,3,3,2,-0.2119294374579533,45000.0
2,0.5793179957638025,3,4,3,0,-0.37138399346782186,40000.0
4,-0.1055282802082364,2,2,2,2,-0.3134005185551424,25000.0
0,2.4375899031269572,4,5,0,1,0.39689704912518126,300000.0
4,-0.25586038956795226,1,1,0,2,-0.356888124739652,18000.0
1,0.036452045298161914,2,2,0,0,0.3244177054843319,80000.0
3,0.9985775452003435,4,4,3,1,-0.37138399346782186,50000.0
1,-0.6066353114072893,1,1,0,1,1.788500447029489,65000.0
4,0.08238685649140844,3,3,2,2,-0.15394596254527382,45000.0
1,-0.5064139051674788,1,2,0,0,0.17945901820263319,30000.0
3,-0.5899317437006542,2,2,0,0,0.25193836184348256,26000.0
0,1.0804250269628555,4,4,3,1,0.03450033092093449,120000.0
3,0.07821096456474966,2,2,2,2,-0.13945009381710394,45500.0
3,0.20348772236451287,3,3,2,2,-0.1313968334125651,52000.0
1,-0.09717649635491886,2,2,0,1,-0.28440878109880263,28000.0
4,-0.28843234659589073,2,2,2,1,-0.02348314399174499,35000.0
1,-0.5690522840673603,1,1,0,0,0.4983681302223703,35000.0
1,0.23021343069512903,4,4,3,1,0.25193836184348256,90000.0
3,0.5793179957638025,4,3,0,2,-0.3520561684969288,42000.0
2,0.4916242653039683,3,3,3,0,-0.5163426807495206,20000.0
0,1.136381978780083,4,5,2,1,0.7737896360575979,250000.0
0,1.7485677352282594,3,3,3,1,0.6723185549604088,300000.0
1,-0.3293560874771467,2,2,0,0,1.121690485533675,89000.0
3,0.7463536728301535,2,1,0,0,-0.28440878109880263,55000.0
0,1.9991212508277858,4,5,0,1,-0.356888124739652,80000.0
1,0.33043483693493964,3,3,0,1,0.2229466243871428,95000.0
4,-0.5064139051674788,1,1,0,2,-0.5163426807495206,6000.0
1,-0.42289606663430324,1,2,0,0,1.3681202539125625,85000.0
0,-0.29761930883454,2,2,0,2,-0.2699129123706328,22000.0
0,0.17843237080456023,3,3,0,1,-0.13945009381710394,50000.0
4,-0.07713221510695674,2,2,0,1,-0.2989046498269725,27000.0
0,0.6553192288289922,3,3,0,1,-0.08146661890442447,80000.0
0,0.7463536728301535,8,8,4,1,0.25193836184348256,130000.0
1,0.16172880309792514,2,2,2,0,0.9767317982519761,150000.0
1,-0.6901531499404647,1,1,0,0,0.860764848426617,30000.0
1,-0.17234255103477678,2,2,0,0,0.19395488693080307,55000.0
4,-0.22245325415468206,2,2,2,1,-0.05247488144808473,37000.0
4,-0.18737576197074837,3,2,2,2,-0.4003757309241616,18000.0
1,-0.0888247125016013,3,2,3,1,0.6868144236885786,95000.0
0,0.5292072926438972,3,3,2,2,-0.0669707501762546,75000.0
0,-0.3393782281011277,2,2,0,1,-0.5308385494776905,8000.0
0,0.3245885882376173,3,3,0,1,-0.2554170436424629,45000.0
1,-0.4755123049102038,1,2,3,2,-0.12495422508893408,21000.0
1,-0.1422761291628336,3,3,0,2,1.2521533040872037,130000.0
2,-0.13058363176818905,2,2,3,1,-0.5018468120213507,12000.0
2,0.07821096456474966,3,3,0,2,-0.3278963872833123,30000.0
0,-0.02201044167506092,2,2,0,1,-0.2989046498269725,29000.0
3,-0.0888247125016013,3,2,0,1,-0.13945009381710394,38000.0
3,0.7045947535635657,3,2,3,1,-0.4293674683805013,35000.0
4,-0.5481728244340665,1,1,0,2,-0.2699129123706328,13000.0
4,-0.29761930883454,1,1,0,2,-0.356888124739652,17000.0
0,0.4122823186974516,4,3,0,1,-0.3278963872833123,40000.0
3,-0.32267466039449266,2,2,0,2,-0.4438633371086712,12000.0
3,-0.18069433488809433,3,3,0,0,2.078417821592886,170000.0
0,0.3287644801642761,2,2,3,1,-0.356888124739652,35000.0
3,2.458469362760251,10,0,0,0,2.3538393274281137,850000.0
3,-0.3811371473677155,1,1,0,1,-0.2989046498269725,17500.0
1,-0.4771826616808673,2,2,0,0,0.39689704912518126,40000.0
2,-0.25586038956795226,2,2,3,1,-0.48735094329318085,11000.0
0,-0.5481728244340665,1,1,0,1,-0.5308385494776905,5000.0
1,0.7463536728301535,3,3,3,1,2.9336740765549085,500000.0
4,-0.3811371473677155,2,2,0,2,-0.356888124739652,15000.0
0,2.8342996361595407,4,4,4,1,-0.2119294374579533,150000.0
1,0.11412363513401512,3,3,0,0,1.6435417597477902,200000.0
1,-0.17234255103477678,2,2,0,1,-0.356888124739652,21000.0
0,-0.17234255103477678,2,2,0,2,-0.4293674683805013,16000.0
3,-0.5481728244340665,2,1,0,1,-0.38587986219599174,9500.0
0,0.03227615337150314,2,2,2,1,-0.3134005185551424,30000.0
2,-0.42289606663430324,1,1,2,2,-0.5018468120213507,8000.0
3,0.829871511363329,3,2,0,0,-0.5453344182058603,20000.0
3,-0.3393782281011277,2,2,0,1,-0.3278963872833123,17500.0
2,0.20348772236451287,3,3,0,2,-0.5598302869340301,12000.0
3,-0.0888247125016013,1,1,2,1,-0.15394596254527382,37000.0
3,0.4122823186974516,3,2,2,2,-0.3278963872833123,40000.0
3,-0.005306873968425824,2,2,0,1,-0.2989046498269725,30000.0
3,0.24524664163110063,3,3,3,1,0.13597141201812357,80000.0
1,-0.7152085015004174,1,1,0,1,-0.28440878109880263,7000.0
0,-0.0888247125016013,3,3,0,1,0.3244177054843319,70000.0
3,-0.3978407150743506,2,1,0,2,-0.5308385494776905,7000.0
2,0.5793179957638025,3,3,3,2,-0.4438633371086712,30000.0
4,-0.3393782281011277,2,2,2,1,-0.2989046498269725,19000.0
1,-0.5732281759940191,1,1,0,0,0.4113929178533511,32000.0
0,0.20348772236451287,3,2,2,1,-0.2119294374579533,45000.0
3,-0.3393782281011277,1,1,0,2,-0.4148715996523315,13500.0
3,-0.25586038956795226,2,2,0,2,-0.47285507456501097,12000.0
